Lineup_Players,Team,Games,Minutes,Plus_Minus,Player_1,Player_2,Player_3,Player_4,Player_5
D. DeRozan - N. Vucevic - A. Caruso - A. Dosunmu - O. Bitim,CHI,5,20.516667,13.0,D. DeRozan,N. Vucevic,A. Caruso,A. Dosunmu,O. Bitim
D. Lillard - G. Antetokounmpo - B. Portis - M. Beasley - M. Beauchamp,MIL,8,20.505,-4.0,D. Lillard,G. Antetokounmpo,B. Portis,M. Beasley,M. Beauchamp
K. Caldwell-Pope - A. Gordon - J. Murray - M. Porter Jr. - P. Watson,DEN,4,20.5,6.0,K. Caldwell-Pope,A. Gordon,J. Murray,M. Porter Jr.,P. Watson
L. James - A. Davis - D. Russell - R. Hachimura - C. Reddish,LAL,8,20.483333,1.0,L. James,A. Davis,D. Russell,R. Hachimura,C. Reddish
L. James - D. Russell - T. Prince - R. Hachimura - A. Reaves,LAL,8,20.48,1.0,L. James,D. Russell,T. Prince,R. Hachimura,A. Reaves
A. Simons - D. Banton - J. Walker - K. Murray - D. Reath,POR,2,20.463333,-6.0,A. Simons,D. Banton,J. Walker,K. Murray,D. Reath
C. LeVert - G. Niang - M. Strus - D. Garland - E. Mobley,CLE,8,20.45,-12.0,C. LeVert,G. Niang,M. Strus,D. Garland,E. Mobley
D. DeRozan - N. Vucevic - Z. LaVine - C. White - A. Dosunmu,CHI,5,20.436667,-6.0,D. DeRozan,N. Vucevic,Z. LaVine,C. White,A. Dosunmu
L. Kennard - J. Konchar - S. Aldama - V. Williams Jr. - T. Jemison,MEM,2,20.433333,1.0,L. Kennard,J. Konchar,S. Aldama,V. Williams Jr.,T. Jemison
T. Lyles - D. Sabonis - D. Fox - K. Huerter - K. Murray,SAC,7,20.433333,24.0,T. Lyles,D. Sabonis,D. Fox,K. Huerter,K. Murray
B. Bogdanovic - B. Fernando - T. Young - G. Mathews - J. Johnson,ATL,4,20.416667,4.0,B. Bogdanovic,B. Fernando,T. Young,G. Mathews,J. Johnson
G. Harris - W. Carter Jr. - F. Wagner - P. Banchero - C. Houstan,ORL,2,20.383333,0.0,G. Harris,W. Carter Jr.,F. Wagner,P. Banchero,C. Houstan
L. Markkanen - C. Sexton - W. Kessler - T. Hendricks - K. George,UTA,3,20.366667,-13.0,L. Markkanen,C. Sexton,W. Kessler,T. Hendricks,K. George
C. Capela - D. Murray - D. Hunter - V. Krejci - J. Johnson,ATL,4,20.35,17.0,C. Capela,D. Murray,D. Hunter,V. Krejci,J. Johnson
J. Allen - M. Strus - D. Garland - E. Mobley - C. Porter,CLE,3,20.301667,-5.0,J. Allen,M. Strus,D. Garland,E. Mobley,C. Porter
M. Smart - J. Jackson Jr. - J. Morant - X. Tillman - D. Bane,MEM,3,20.29,-9.0,M. Smart,J. Jackson Jr.,J. Morant,X. Tillman,D. Bane
J. Landale - J. Green - J. Smith Jr. - A. Thompson - C. Whitmore,HOU,3,20.236667,10.0,J. Landale,J. Green,J. Smith Jr.,A. Thompson,C. Whitmore
J. Holiday - K. Porzingis - J. Tatum - D. White - S. Hauser,BOS,6,20.235,6.0,J. Holiday,K. Porzingis,J. Tatum,D. White,S. Hauser
B. Adebayo - H. Highsmith - T. Herro - N. Jovic - J. Jaquez Jr.,MIA,2,20.228333,6.0,B. Adebayo,H. Highsmith,T. Herro,N. Jovic,J. Jaquez Jr.
I. Smith - T. Rozier - M. Bridges - P. Washington - B. McGowens,CHA,5,20.22,-4.0,I. Smith,T. Rozier,M. Bridges,P. Washington,B. McGowens
T. Rozier - B. Adebayo - C. Martin - T. Herro - J. Jaquez Jr.,MIA,3,20.183333,9.0,T. Rozier,B. Adebayo,C. Martin,T. Herro,J. Jaquez Jr.
B. Hield - B. Brown - A. Nembhard - A. Nesmith - J. Smith,IND,3,20.15,-5.0,B. Hield,B. Brown,A. Nembhard,A. Nesmith,J. Smith
S. Curry - K. Thompson - D. Green - A. Wiggins - G. Payton II,GSW,11,20.13,7.0,S. Curry,K. Thompson,D. Green,A. Wiggins,G. Payton II
K. Dunn - C. Sexton - T. Horton-Tucker - W. Kessler - T. Hendricks,UTA,2,20.116667,2.0,K. Dunn,C. Sexton,T. Horton-Tucker,W. Kessler,T. Hendricks
M. Conley - R. Gobert - K. Anderson - T. Brown Jr. - N. Reid,MIN,5,20.083333,-3.0,M. Conley,R. Gobert,K. Anderson,T. Brown Jr.,N. Reid
C. Wood - T. Prince - R. Hachimura - J. Hayes - A. Reaves,LAL,4,20.073333,-14.0,C. Wood,T. Prince,R. Hachimura,J. Hayes,A. Reaves
T. Rozier - M. Bridges - N. Richards - B. Miller - N. Smith Jr.,CHA,3,20.066667,-9.0,T. Rozier,M. Bridges,N. Richards,B. Miller,N. Smith Jr.
J. McGee - H. Barnes - T. Lyles - D. Fox - M. Monk,SAC,8,20.055,5.0,J. McGee,H. Barnes,T. Lyles,D. Fox,M. Monk
S. Curry - A. Wiggins - K. Looney - G. Payton II - B. Podziemski,GSW,7,20.05,21.0,S. Curry,A. Wiggins,K. Looney,G. Payton II,B. Podziemski
K. Durant - E. Gordon - J. Okogie - Y. Watanabe - D. Eubanks,PHX,4,20.028333,2.0,K. Durant,E. Gordon,J. Okogie,Y. Watanabe,D. Eubanks
L. James - T. Prince - R. Hachimura - J. Hayes - A. Reaves,LAL,8,20.003333,19.0,L. James,T. Prince,R. Hachimura,J. Hayes,A. Reaves
D. DeRozan - A. Drummond - P. Williams - A. Dosunmu - D. Terry,CHI,9,19.978333,-18.0,D. DeRozan,A. Drummond,P. Williams,A. Dosunmu,D. Terry
K. Lowry - N. Batum - T. Harris - T. Maxey - P. Reed,PHI,8,19.966667,-5.0,K. Lowry,N. Batum,T. Harris,T. Maxey,P. Reed
F. VanVleet - D. Brooks - J. Green - A. Sengun - C. Whitmore,HOU,8,19.95,21.0,F. VanVleet,D. Brooks,J. Green,A. Sengun,C. Whitmore
T. Rozier - M. Bridges - C. Martin - P. Washington - B. Miller,CHA,3,19.946667,1.0,T. Rozier,M. Bridges,C. Martin,P. Washington,B. Miller
C. Osman - K. Johnson - D. Vassell - T. Jones - V. Wembanyama,SAS,9,19.938333,8.0,C. Osman,K. Johnson,D. Vassell,T. Jones,V. Wembanyama
E. Gordon - B. Beal - J. Nurkic - R. O'Neale - B. Bol,PHX,5,19.933333,2.0,E. Gordon,B. Beal,J. Nurkic,R. O'Neale,B. Bol
K. Lowry - J. Butler - T. Bryant - D. Robinson - H. Highsmith,MIA,4,19.933333,22.0,K. Lowry,J. Butler,T. Bryant,D. Robinson,H. Highsmith
M. Turner - B. Hield - A. Nembhard - O. Toppin - T. Haliburton,IND,3,19.933333,12.0,M. Turner,B. Hield,A. Nembhard,O. Toppin,T. Haliburton
C. Payne - B. Hield - T. Maxey - P. Reed - K. Martin,PHI,5,19.916667,-1.0,C. Payne,B. Hield,T. Maxey,P. Reed,K. Martin
T. Brown Jr. - C. Cunningham - J. Ivey - J. Duren - T. Evbuomwan,DET,3,19.916667,-6.0,T. Brown Jr.,C. Cunningham,J. Ivey,J. Duren,T. Evbuomwan
A. Burks - B. Bogdanovic - P. Achiuwa - M. McBride - J. Sims,NYK,7,19.906667,8.0,A. Burks,B. Bogdanovic,P. Achiuwa,M. McBride,J. Sims
F. VanVleet - J. Landale - J. Green - J. Smith Jr. - A. Thompson,HOU,8,19.906667,11.0,F. VanVleet,J. Landale,J. Green,J. Smith Jr.,A. Thompson
G. Niang - D. Mitchell - J. Allen - M. Strus - D. Garland,CLE,7,19.9,-6.0,G. Niang,D. Mitchell,J. Allen,M. Strus,D. Garland
R. O'Neale - D. Finney-Smith - D. Smith Jr. - M. Bridges - C. Thomas,BKN,11,19.896667,-1.0,R. O'Neale,D. Finney-Smith,D. Smith Jr.,M. Bridges,C. Thomas
D. Banton - S. Henderson - K. Murray - T. Camara - D. Reath,POR,3,19.85,-13.0,D. Banton,S. Henderson,K. Murray,T. Camara,D. Reath
J. Grant - M. Brogdon - M. Thybulle - S. Henderson - J. Walker,POR,5,19.85,-7.0,J. Grant,M. Brogdon,M. Thybulle,S. Henderson,J. Walker
C. Capela - B. Bogdanovic - D. Murray - T. Young - J. Johnson,ATL,8,19.843333,-5.0,C. Capela,B. Bogdanovic,D. Murray,T. Young,J. Johnson
J. Hart - J. Brunson - D. DiVincenzo - M. Robinson - I. Quickley,NYK,10,19.836667,11.0,J. Hart,J. Brunson,D. DiVincenzo,M. Robinson,I. Quickley
K. Lowry - J. Butler - J. Richardson - B. Adebayo - T. Herro,MIA,4,19.828333,-12.0,K. Lowry,J. Butler,J. Richardson,B. Adebayo,T. Herro
T. Lyles - D. Fox - M. Monk - C. Duarte - K. Murray,SAC,4,19.791667,5.0,T. Lyles,D. Fox,M. Monk,C. Duarte,K. Murray
J. Ingles - M. Wagner - F. Wagner - J. Suggs - P. Banchero,ORL,4,19.785,12.0,J. Ingles,M. Wagner,F. Wagner,J. Suggs,P. Banchero
J. Richardson - T. Bryant - D. Robinson - T. Herro - J. Jaquez Jr.,MIA,3,19.76,-6.0,J. Richardson,T. Bryant,D. Robinson,T. Herro,J. Jaquez Jr.
D. DeRozan - N. Vucevic - C. White - J. Green - A. Dosunmu,CHI,5,19.733333,-13.0,D. DeRozan,N. Vucevic,C. White,J. Green,A. Dosunmu
A. Len - T. Lyles - D. Fox - M. Monk - K. Murray,SAC,7,19.688333,16.0,A. Len,T. Lyles,D. Fox,M. Monk,K. Murray
J. Collins - C. Sexton - W. Kessler - K. George - B. Sensabaugh,UTA,2,19.683333,-4.0,J. Collins,C. Sexton,W. Kessler,K. George,B. Sensabaugh
J. Harden - N. Powell - D. Theis - A. Coffey - T. Mann,LAC,10,19.683333,9.0,J. Harden,N. Powell,D. Theis,A. Coffey,T. Mann
K. Irving - T. Hardaway Jr. - D. Jones Jr. - L. Doncic - D. Lively II,DAL,6,19.678333,-13.0,K. Irving,T. Hardaway Jr.,D. Jones Jr.,L. Doncic,D. Lively II
M. Bagley III - I. Stewart - C. Cunningham - M. Sasser - A. Thompson,DET,8,19.65,8.0,M. Bagley III,I. Stewart,C. Cunningham,M. Sasser,A. Thompson
K. Durant - E. Gordon - D. Booker - G. Allen - U. Azubuike,PHX,6,19.638333,-17.0,K. Durant,E. Gordon,D. Booker,G. Allen,U. Azubuike
H. Barnes - T. Lyles - D. Fox - M. Monk - K. Huerter,SAC,8,19.606667,0.0,H. Barnes,T. Lyles,D. Fox,M. Monk,K. Huerter
C. Osman - Z. Collins - K. Johnson - D. Vassell - J. Sochan,SAS,9,19.566667,-6.0,C. Osman,Z. Collins,K. Johnson,D. Vassell,J. Sochan
B. Bogdanovic - C. Cunningham - J. Ivey - J. Duren - A. Thompson,DET,5,19.526667,-10.0,B. Bogdanovic,C. Cunningham,J. Ivey,J. Duren,A. Thompson
S. Curry - A. Wiggins - D. Saric - K. Looney - B. Podziemski,GSW,6,19.466667,1.0,S. Curry,A. Wiggins,D. Saric,K. Looney,B. Podziemski
F. VanVleet - D. Brooks - A. Sengun - J. Smith Jr. - T. Eason,HOU,8,19.451667,1.0,F. VanVleet,D. Brooks,A. Sengun,J. Smith Jr.,T. Eason
B. Adebayo - C. Martin - D. Robinson - H. Highsmith - J. Jaquez Jr.,MIA,8,19.445,5.0,B. Adebayo,C. Martin,D. Robinson,H. Highsmith,J. Jaquez Jr.
C. Capela - B. Bogdanovic - T. Young - O. Okongwu - S. Bey,ATL,5,19.433333,-6.0,C. Capela,B. Bogdanovic,T. Young,O. Okongwu,S. Bey
S. Gilgeous-Alexander - I. Joe - J. Giddey - C. Holmgren - C. Wallace,OKC,11,19.393333,4.0,S. Gilgeous-Alexander,I. Joe,J. Giddey,C. Holmgren,C. Wallace
R. Jackson - A. Gordon - N. Jokic - M. Porter Jr. - C. Braun,DEN,8,19.366667,12.0,R. Jackson,A. Gordon,N. Jokic,M. Porter Jr.,C. Braun
R. Holmes - J. Poole - D. Avdija - C. Kispert - J. Davis,WAS,5,19.335,-19.0,R. Holmes,J. Poole,D. Avdija,C. Kispert,J. Davis
D. Schröder - D. Finney-Smith - D. Smith Jr. - M. Bridges - N. Claxton,BKN,8,19.325,-13.0,D. Schröder,D. Finney-Smith,D. Smith Jr.,M. Bridges,N. Claxton
S. Gilgeous-Alexander - K. Williams - L. Dort - I. Joe - C. Holmgren,OKC,12,19.316667,4.0,S. Gilgeous-Alexander,K. Williams,L. Dort,I. Joe,C. Holmgren
J. Hart - D. DiVincenzo - Q. Grimes - M. McBride - J. Sims,NYK,2,19.31,-1.0,J. Hart,D. DiVincenzo,Q. Grimes,M. McBride,J. Sims
A. Davis - D. Russell - R. Hachimura - C. Reddish - A. Reaves,LAL,7,19.288333,0.0,A. Davis,D. Russell,R. Hachimura,C. Reddish,A. Reaves
B. Adebayo - D. Robinson - H. Highsmith - N. Jovic - J. Jaquez Jr.,MIA,1,19.285,10.0,B. Adebayo,D. Robinson,H. Highsmith,N. Jovic,J. Jaquez Jr.
H. Barnes - D. Sabonis - D. Mitchell - K. Murray - K. Ellis,SAC,9,19.283333,8.0,H. Barnes,D. Sabonis,D. Mitchell,K. Murray,K. Ellis
D. Russell - T. Prince - R. Hachimura - J. Hayes - A. Reaves,LAL,5,19.281667,-11.0,D. Russell,T. Prince,R. Hachimura,J. Hayes,A. Reaves
J. Richardson - B. Adebayo - D. Robinson - D. Smith - J. Jaquez Jr.,MIA,3,19.271667,-4.0,J. Richardson,B. Adebayo,D. Robinson,D. Smith,J. Jaquez Jr.
A. Davis - S. Dinwiddie - T. Prince - A. Reaves - M. Christie,LAL,6,19.27,22.0,A. Davis,S. Dinwiddie,T. Prince,A. Reaves,M. Christie
J. Collins - O. Agbaji - W. Kessler - S. Fontecchio - K. George,UTA,4,19.236667,-6.0,J. Collins,O. Agbaji,W. Kessler,S. Fontecchio,K. George
M. Bagley III - J. Poole - D. Avdija - C. Kispert - B. Coulibaly,WAS,4,19.228333,2.0,M. Bagley III,J. Poole,D. Avdija,C. Kispert,B. Coulibaly
T. Rozier - M. Bridges - P. Washington - B. McGowens - B. Miller,CHA,3,19.2,0.0,T. Rozier,M. Bridges,P. Washington,B. McGowens,B. Miller
K. Durant - E. Gordon - G. Allen - J. Okogie - D. Eubanks,PHX,10,19.191667,14.0,K. Durant,E. Gordon,G. Allen,J. Okogie,D. Eubanks
Z. Collins - K. Johnson - D. Vassell - T. Jones - V. Wembanyama,SAS,8,19.178333,8.0,Z. Collins,K. Johnson,D. Vassell,T. Jones,V. Wembanyama
D. DeRozan - A. Drummond - C. White - A. Dosunmu - D. Terry,CHI,6,19.166667,8.0,D. DeRozan,A. Drummond,C. White,A. Dosunmu,D. Terry
J. Ingles - M. Wagner - C. Anthony - P. Banchero - A. Black,ORL,9,19.166667,9.0,J. Ingles,M. Wagner,C. Anthony,P. Banchero,A. Black
S. Curry - K. Thompson - D. Green - A. Wiggins - B. Podziemski,GSW,11,19.143333,-7.0,S. Curry,K. Thompson,D. Green,A. Wiggins,B. Podziemski
J. Valanciunas - C. McCollum - T. Murphy III - J. Alvarado - D. Daniels,NOP,4,19.1,13.0,J. Valanciunas,C. McCollum,T. Murphy III,J. Alvarado,D. Daniels
F. VanVleet - D. Brooks - J. Landale - J. Green - J. Smith Jr.,HOU,6,19.091667,-13.0,F. VanVleet,D. Brooks,J. Landale,J. Green,J. Smith Jr.
C. Paul - S. Curry - D. Green - A. Wiggins - T. Jackson-Davis,GSW,2,19.083333,-4.0,C. Paul,S. Curry,D. Green,A. Wiggins,T. Jackson-Davis
D. DeRozan - A. Drummond - A. Caruso - P. Williams - A. Dosunmu,CHI,7,19.065,-2.0,D. DeRozan,A. Drummond,A. Caruso,P. Williams,A. Dosunmu
J. Butler - T. Rozier - B. Adebayo - C. Martin - J. Jaquez Jr.,MIA,7,19.063333,-8.0,J. Butler,T. Rozier,B. Adebayo,C. Martin,J. Jaquez Jr.
L. James - A. Davis - T. Prince - J. Vanderbilt - R. Hachimura,LAL,3,19.043333,9.0,L. James,A. Davis,T. Prince,J. Vanderbilt,R. Hachimura
K. Dunn - J. Collins - O. Yurtseven - S. Fontecchio - K. George,UTA,1,19.033333,2.0,K. Dunn,J. Collins,O. Yurtseven,S. Fontecchio,K. George
J. Grant - M. Brogdon - D. Ayton - S. Henderson - S. Sharpe,POR,4,19.016667,-6.0,J. Grant,M. Brogdon,D. Ayton,S. Henderson,S. Sharpe
J. McGee - T. Lyles - D. Fox - M. Monk - K. Huerter,SAC,6,19.011667,14.0,J. McGee,T. Lyles,D. Fox,M. Monk,K. Huerter
L. James - S. Dinwiddie - R. Hachimura - J. Hayes - A. Reaves,LAL,12,19.01,-7.0,L. James,S. Dinwiddie,R. Hachimura,J. Hayes,A. Reaves
A. Davis - D. Russell - J. Vanderbilt - R. Hachimura - M. Christie,LAL,7,19.0,12.0,A. Davis,D. Russell,J. Vanderbilt,R. Hachimura,M. Christie
H. Barnes - D. Sabonis - M. Monk - K. Murray - K. Ellis,SAC,10,18.981667,-9.0,H. Barnes,D. Sabonis,M. Monk,K. Murray,K. Ellis
A. Davis - S. Dinwiddie - D. Russell - T. Prince - G. Vincent,LAL,4,18.966667,19.0,A. Davis,S. Dinwiddie,D. Russell,T. Prince,G. Vincent
N. Batum - P. Beverley - T. Harris - J. Embiid - D. Melton,PHI,9,18.95,-14.0,N. Batum,P. Beverley,T. Harris,J. Embiid,D. Melton
G. Bitadze - C. Okeke - A. Schofield - C. Houstan - A. Black,ORL,5,18.933333,-13.0,G. Bitadze,C. Okeke,A. Schofield,C. Houstan,A. Black
B. Bogdanovic - B. Fernando - G. Mathews - J. Johnson - K. Bufkin,ATL,5,18.93,-11.0,B. Bogdanovic,B. Fernando,G. Mathews,J. Johnson,K. Bufkin
J. Richardson - B. Adebayo - D. Robinson - T. Herro - J. Jaquez Jr.,MIA,6,18.9,-1.0,J. Richardson,B. Adebayo,D. Robinson,T. Herro,J. Jaquez Jr.
K. Olynyk - B. Brown - O. Agbaji - J. Freeman-Liberty - G. Dick,TOR,2,18.9,-16.0,K. Olynyk,B. Brown,O. Agbaji,J. Freeman-Liberty,G. Dick
D. Brooks - J. Landale - J. Green - J. Smith Jr. - A. Thompson,HOU,3,18.883333,-23.0,D. Brooks,J. Landale,J. Green,J. Smith Jr.,A. Thompson
B. Lopez - D. Lillard - K. Middleton - M. Beasley - A. Jackson Jr.,MIL,3,18.856667,-17.0,B. Lopez,D. Lillard,K. Middleton,M. Beasley,A. Jackson Jr.
K. Lowry - N. Batum - B. Hield - T. Maxey - P. Reed,PHI,5,18.85,-6.0,K. Lowry,N. Batum,B. Hield,T. Maxey,P. Reed
P. Beverley - T. Harris - J. Embiid - K. Oubre Jr. - D. Melton,PHI,6,18.85,31.0,P. Beverley,T. Harris,J. Embiid,K. Oubre Jr.,D. Melton
R. Westbrook - P. George - N. Powell - I. Zubac - A. Coffey,LAC,9,18.841667,0.0,R. Westbrook,P. George,N. Powell,I. Zubac,A. Coffey
C. Paul - S. Curry - K. Thompson - A. Wiggins - D. Saric,GSW,10,18.838333,-13.0,C. Paul,S. Curry,K. Thompson,A. Wiggins,D. Saric
W. Matthews - B. Bogdanovic - D. Murray - O. Okongwu - S. Bey,ATL,7,18.833333,-8.0,W. Matthews,B. Bogdanovic,D. Murray,O. Okongwu,S. Bey
A. Len - T. Lyles - D. Fox - A. Vezenkov - D. Mitchell,SAC,4,18.831667,15.0,A. Len,T. Lyles,D. Fox,A. Vezenkov,D. Mitchell
K. Lowry - N. Batum - T. Harris - M. Bamba - T. Maxey,PHI,4,18.82,1.0,K. Lowry,N. Batum,T. Harris,M. Bamba,T. Maxey
J. Poole - D. Avdija - A. Gill - C. Kispert - T. Vukcevic,WAS,2,18.811667,15.0,J. Poole,D. Avdija,A. Gill,C. Kispert,T. Vukcevic
S. Gilgeous-Alexander - L. Dort - J. Giddey - J. Williams - C. Wallace,OKC,8,18.783333,2.0,S. Gilgeous-Alexander,L. Dort,J. Giddey,J. Williams,C. Wallace
G. Hayward - S. Gilgeous-Alexander - L. Dort - J. Giddey - C. Holmgren,OKC,4,18.77,11.0,G. Hayward,S. Gilgeous-Alexander,L. Dort,J. Giddey,C. Holmgren
K. Hayes - I. Stewart - C. Cunningham - J. Ivey - J. Duren,DET,3,18.766667,11.0,K. Hayes,I. Stewart,C. Cunningham,J. Ivey,J. Duren
K. Porzingis - J. Brown - D. White - O. Brissett - S. Hauser,BOS,7,18.766667,0.0,K. Porzingis,J. Brown,D. White,O. Brissett,S. Hauser
P. Beverley - T. Harris - D. House Jr. - T. Maxey - P. Reed,PHI,4,18.766667,12.0,P. Beverley,T. Harris,D. House Jr.,T. Maxey,P. Reed
T. Jones - K. Kuzma - J. Poole - D. Avdija - C. Kispert,WAS,11,18.748333,-16.0,T. Jones,K. Kuzma,J. Poole,D. Avdija,C. Kispert
A. Holiday - J. Landale - J. Smith Jr. - A. Thompson - C. Whitmore,HOU,8,18.746667,3.0,A. Holiday,J. Landale,J. Smith Jr.,A. Thompson,C. Whitmore
A. Len - T. Lyles - D. Fox - M. Monk - A. Vezenkov,SAC,3,18.733333,11.0,A. Len,T. Lyles,D. Fox,M. Monk,A. Vezenkov
D. Ayton - D. Banton - S. Henderson - J. Walker - J. Minaya,POR,4,18.723333,6.0,D. Ayton,D. Banton,S. Henderson,J. Walker,J. Minaya
J. Grant - A. Simons - D. Ayton - M. Thybulle - T. Camara,POR,6,18.683333,7.0,J. Grant,A. Simons,D. Ayton,M. Thybulle,T. Camara
O. Anunoby - J. Hart - J. Brunson - D. DiVincenzo - J. Sims,NYK,1,18.683333,14.0,O. Anunoby,J. Hart,J. Brunson,D. DiVincenzo,J. Sims
T. Rozier - M. Bridges - C. Martin - N. Richards - N. Smith Jr.,CHA,5,18.683333,-12.0,T. Rozier,M. Bridges,C. Martin,N. Richards,N. Smith Jr.
T. Hardaway Jr. - D. Exum - P. Washington - L. Doncic - D. Lively II,DAL,7,18.666667,-14.0,T. Hardaway Jr.,D. Exum,P. Washington,L. Doncic,D. Lively II
K. Caldwell-Pope - N. Jokic - J. Murray - C. Braun - P. Watson,DEN,9,18.65,6.0,K. Caldwell-Pope,N. Jokic,J. Murray,C. Braun,P. Watson
J. Jackson Jr. - Z. Williams - S. Aldama - J. Goodwin - V. Williams Jr.,MEM,1,18.65,7.0,J. Jackson Jr.,Z. Williams,S. Aldama,J. Goodwin,V. Williams Jr.
F. VanVleet - A. Holiday - J. Landale - A. Thompson - C. Whitmore,HOU,4,18.633333,18.0,F. VanVleet,A. Holiday,J. Landale,A. Thompson,C. Whitmore
K. Porzingis - J. Brown - D. White - L. Kornet - S. Hauser,BOS,5,18.633333,5.0,K. Porzingis,J. Brown,D. White,L. Kornet,S. Hauser
D. Schroder - D. Finney-Smith - M. Bridges - D. Sharpe - C. Thomas,BKN,9,18.616667,-9.0,D. Schroder,D. Finney-Smith,M. Bridges,D. Sharpe,C. Thomas
J. Allen - D. Garland - D. Wade - I. Okoro - S. Merrill,CLE,6,18.616667,-7.0,J. Allen,D. Garland,D. Wade,I. Okoro,S. Merrill
J. Valanciunas - B. Ingram - H. Jones - T. Murphy III - D. Daniels,NOP,7,18.616667,-19.0,J. Valanciunas,B. Ingram,H. Jones,T. Murphy III,D. Daniels
B. Bogdanovic - D. Murray - G. Mathews - O. Okongwu - S. Bey,ATL,8,18.6,0.0,B. Bogdanovic,D. Murray,G. Mathews,O. Okongwu,S. Bey
D. Brooks - A. Holiday - J. Green - J. Tate - A. Sengun,HOU,5,18.6,2.0,D. Brooks,A. Holiday,J. Green,J. Tate,A. Sengun
M. Morris Sr. - T. Harris - J. Embiid - K. Oubre Jr. - T. Maxey,PHI,2,18.598333,-9.0,M. Morris Sr.,T. Harris,J. Embiid,K. Oubre Jr.,T. Maxey
A. Davis - C. Wood - J. Vanderbilt - A. Reaves - M. Christie,LAL,4,18.566667,2.0,A. Davis,C. Wood,J. Vanderbilt,A. Reaves,M. Christie
D. DeRozan - N. Vucevic - T. Craig - C. White - P. Williams,CHI,4,18.566667,-5.0,D. DeRozan,N. Vucevic,T. Craig,C. White,P. Williams
O. Anunoby - C. Boucher - G. Trent Jr. - M. Flynn - S. Barnes,TOR,3,18.565,5.0,O. Anunoby,C. Boucher,G. Trent Jr.,M. Flynn,S. Barnes
D. Ayton - D. Banton - S. Henderson - K. Murray - T. Camara,POR,1,18.533333,-10.0,D. Ayton,D. Banton,S. Henderson,K. Murray,T. Camara
K. Irving - T. Hardaway Jr. - D. Jones Jr. - M. Kleber - L. Doncic,DAL,9,18.533333,2.0,K. Irving,T. Hardaway Jr.,D. Jones Jr.,M. Kleber,L. Doncic
K. Irving - T. Hardaway Jr. - M. Kleber - J. Green - D. Lively II,DAL,6,18.523333,0.0,K. Irving,T. Hardaway Jr.,M. Kleber,J. Green,D. Lively II
C. McCollum - L. Nance Jr. - B. Ingram - N. Marshall - T. Murphy III,NOP,9,18.521667,-11.0,C. McCollum,L. Nance Jr.,B. Ingram,N. Marshall,T. Murphy III
M. Turner - B. Brown - A. Nembhard - O. Toppin - A. Nesmith,IND,1,18.516667,3.0,M. Turner,B. Brown,A. Nembhard,O. Toppin,A. Nesmith
F. VanVleet - A. Holiday - A. Sengun - J. Smith Jr. - T. Eason,HOU,3,18.515,1.0,F. VanVleet,A. Holiday,A. Sengun,J. Smith Jr.,T. Eason
S. Curry - K. Thompson - J. Kuminga - T. Jackson-Davis - B. Podziemski,GSW,9,18.498333,14.0,S. Curry,K. Thompson,J. Kuminga,T. Jackson-Davis,B. Podziemski
B. Biyombo - J. Jackson Jr. - J. Konchar - D. Bane - S. Aldama,MEM,2,18.483333,3.0,B. Biyombo,J. Jackson Jr.,J. Konchar,D. Bane,S. Aldama
T. McConnell - M. Turner - B. Hield - A. Nesmith - B. Mathurin,IND,5,18.468333,-16.0,T. McConnell,M. Turner,B. Hield,A. Nesmith,B. Mathurin
K. Hayes - I. Stewart - I. Livers - C. Cunningham - J. Duren,DET,1,18.45,-14.0,K. Hayes,I. Stewart,I. Livers,C. Cunningham,J. Duren
M. Turner - B. Hield - O. Toppin - T. Haliburton - B. Mathurin,IND,12,18.443333,-2.0,M. Turner,B. Hield,O. Toppin,T. Haliburton,B. Mathurin
B. Simmons - M. Bridges - N. Claxton - C. Thomas - J. Wilson,BKN,4,18.416667,-13.0,B. Simmons,M. Bridges,N. Claxton,C. Thomas,J. Wilson
C. Capela - B. Bogdanovic - D. Murray - D. Hunter - G. Mathews,ATL,6,18.4,5.0,C. Capela,B. Bogdanovic,D. Murray,D. Hunter,G. Mathews
P. Beverley - T. Harris - K. Oubre Jr. - T. Maxey - P. Reed,PHI,7,18.396667,-1.0,P. Beverley,T. Harris,K. Oubre Jr.,T. Maxey,P. Reed
V. Micic - M. Bridges - C. Martin - G. Williams - B. Miller,CHA,6,18.383333,13.0,V. Micic,M. Bridges,C. Martin,G. Williams,B. Miller
T. Young - D. Schroder - B. Brown - S. Barnes - G. Dick,TOR,3,18.373333,5.0,T. Young,D. Schroder,B. Brown,S. Barnes,G. Dick
L. James - D. Russell - T. Prince - J. Hayes - A. Reaves,LAL,4,18.366667,-11.0,L. James,D. Russell,T. Prince,J. Hayes,A. Reaves
W. Matthews - B. Bogdanovic - T. Young - O. Okongwu - J. Johnson,ATL,4,18.366667,8.0,W. Matthews,B. Bogdanovic,T. Young,O. Okongwu,J. Johnson
R. Jackson - A. Gordon - M. Porter Jr. - C. Braun - P. Watson,DEN,5,18.365,7.0,R. Jackson,A. Gordon,M. Porter Jr.,C. Braun,P. Watson
D. Powell - D. Exum - D. Jones Jr. - L. Doncic - G. Williams,DAL,3,18.35,-11.0,D. Powell,D. Exum,D. Jones Jr.,L. Doncic,G. Williams
